date,"Alberta, Canada","British Columbia, Canada","Manitoba, Canada","New Brunswick, Canada","Newfoundland and Labrador, Canada","Northwest Territories, Canada","Nova Scotia, Canada","Nunavut, Canada","Ontario, Canada","Prince Edward Island, Canada","Quebec, Canada","Saskatchewan, Canada","Yukon, Canada"
2020-09-02,0.37970000000000004,0.2345,0.34869999999999995,0.007700000000000001,0.0019,0.0,0.0092,0.0,0.10740000000000001,0.0,0.16679999999999998,0.032200000000000006,0.0
2020-09-03,0.3858,0.23620000000000002,0.3393,0.007700000000000001,0.0019,0.0,0.008199999999999999,0.0,0.1112,0.0125,0.1786,0.0373,0.0
2020-09-04,0.3903,0.24219999999999997,0.3212,0.0051,0.0019,0.0,0.008199999999999999,0.0,0.11230000000000001,0.0188,0.1892,0.0365,0.0
2020-09-05,0.3903,0.24219999999999997,0.306,0.0051,0.0038,0.0,0.0070999999999999995,0.0,0.11649999999999999,0.0188,0.19739999999999996,0.039,0.0
2020-09-06,0.3903,0.24219999999999997,0.2748,0.0038,0.0038,0.0,0.0051,0.0,0.11939999999999999,0.0188,0.2127,0.043300000000000005,0.0
2020-09-07,0.3320000000000001,0.19,0.2501,0.0038,0.0038,0.0,0.0061,0.0,0.11230000000000001,0.043899999999999995,0.23,0.0518,0.0
2020-09-08,0.4546,0.26210000000000006,0.24000000000000002,0.0026,0.0038,0.0,0.0061,0.0,0.13090000000000002,0.0564,0.2418,0.057699999999999994,0.0
2020-09-09,0.448,0.2694,0.2335,0.0026,0.0038,0.0,0.0051,0.0,0.1351,0.06889999999999999,0.24620000000000003,0.056,0.0
2020-09-10,0.44909999999999994,0.2832,0.2277,0.0038,0.0038,0.0,0.0051,0.0,0.13859999999999997,0.06889999999999999,0.2587,0.056799999999999996,0.0
2020-09-11,0.43850000000000006,0.2848,0.2153,0.0026,0.0019,0.0,0.0031,0.0,0.14479999999999998,0.06889999999999999,0.2784,0.0653,0.0
2020-09-12,0.43850000000000006,0.2848,0.18780000000000002,0.0026,0.0038,0.0,0.0031,0.0,0.1505,0.06889999999999999,0.28859999999999997,0.0798,0.0
2020-09-13,0.43850000000000006,0.2848,0.17550000000000002,0.0026,0.0038,0.0,0.0031,0.0,0.15669999999999998,0.06889999999999999,0.3072,0.0942,0.0
2020-09-14,0.43670000000000003,0.2893,0.1704,0.0038,0.0038,0.0,0.001,0.0,0.1702,0.06889999999999999,0.323,0.095,0.0
2020-09-15,0.4276,0.2968,0.1697,0.0038,0.0038,0.0,0.001,0.0,0.17969999999999997,0.0814,0.3429,0.101,0.0
2020-09-16,0.44049999999999995,0.3003,0.1776,0.0026,0.0038,0.0,0.001,0.0,0.192,0.0814,0.3628,0.1077,0.0
2020-09-17,0.4442,0.3151,0.17109999999999997,0.0026,0.0038,0.0,0.001,0.0,0.2029,0.06889999999999999,0.3992,0.10439999999999999,0.0
2020-09-18,0.4313,0.3264,0.1936,0.0026,0.005699999999999999,0.0,0.001,0.0,0.22010000000000002,0.0626,0.4124,0.11710000000000001,0.0
2020-09-19,0.4313,0.3264,0.19140000000000001,0.0026,0.0038,0.0,0.001,0.0,0.2363,0.0626,0.4418,0.12220000000000002,0.0
2020-09-20,0.4313,0.3264,0.1907,0.0026,0.0038,0.0,0.001,0.0,0.2503,0.0626,0.4717,0.1324,0.0
2020-09-21,0.5122,0.3975,0.1958,0.0051,0.0038,0.0,0.0,0.0,0.2791,0.0376,0.5149,0.129,0.0
2020-09-22,0.40619999999999995,0.3328,0.2052,0.0051,0.0038,0.0,0.001,0.0,0.2861,0.025099999999999997,0.5529,0.1315,0.0
2020-09-23,0.41630000000000006,0.331,0.224,0.0063999999999999994,0.0038,0.0,0.001,0.0,0.2988,0.0188,0.5869,0.1357,0.0
2020-09-24,0.4265,0.3328,0.2414,0.007700000000000001,0.0038,0.0,0.001,0.0,0.315,0.0188,0.6328,0.1349,0.0
2020-09-25,0.43600000000000005,0.32619999999999993,0.26899999999999996,0.009000000000000001,0.0038,0.0,0.001,0.0,0.3283,0.0188,0.6816,0.134,0.0
2020-09-26,0.43600000000000005,0.32619999999999993,0.3038,0.009000000000000001,0.0019,0.0,0.001,0.0,0.3421,0.0188,0.7345,0.1307,0.0
2020-09-27,0.43600000000000005,0.32619999999999993,0.32770000000000005,0.009000000000000001,0.0038,0.0,0.001,0.0,0.3615,0.0188,0.8065,0.129,0.0
2020-09-28,0.43329999999999996,0.3165,0.3408,0.007700000000000001,0.0038,0.0,0.001,0.0,0.3878,0.0188,0.8616999999999999,0.13660000000000003,0.0
2020-09-29,0.4414,0.318,0.3531,0.007700000000000001,0.0038,0.0,0.001,0.0,0.40840000000000004,0.0125,0.9208999999999999,0.134,0.0
2020-09-30,0.4374,0.3186,0.3654,0.007700000000000001,0.005699999999999999,0.0,0.002,0.0,0.42939999999999995,0.0125,0.9832999999999998,0.1374,0.0
2020-10-01,0.4435,0.3025,0.3835,0.007700000000000001,0.007700000000000001,0.0,0.002,0.0,0.446,0.0125,1.0338999999999998,0.1442,0.0
2020-10-02,0.44689999999999996,0.299,0.3857,0.007700000000000001,0.005699999999999999,0.0,0.0031,0.0,0.4685,0.0125,1.1219,0.1391,0.0
2020-10-03,0.44689999999999996,0.299,0.39880000000000004,0.009000000000000001,0.007700000000000001,0.0,0.0031,0.0,0.4852,0.0125,1.2012,0.1417,0.0
2020-10-04,0.44689999999999996,0.299,0.4017,0.009000000000000001,0.0096,0.0,0.0031,0.0,0.49879999999999997,0.025099999999999997,1.2731999999999999,0.129,0.0
2020-10-05,0.49659999999999993,0.29739999999999994,0.4227,0.009000000000000001,0.0096,0.0,0.0031,0.0,0.5117,0.025099999999999997,1.3437,0.1307,0.0
2020-10-06,0.5251,0.2986,0.44520000000000004,0.011499999999999998,0.0096,0.0,0.002,0.0,0.5165000000000001,0.025099999999999997,1.4458000000000002,0.1357,0.0
2020-10-07,0.5251,0.3032,0.43789999999999996,0.032,0.0096,0.0,0.002,0.0,0.5333,0.0188,1.4958,0.1391,0.0
2020-10-08,0.5717,0.2959,0.4589,0.0333,0.0096,0.0,0.002,0.0,0.5597,0.0188,1.5537,0.1502,0.0
2020-10-09,0.5997,0.29989999999999994,0.4814,0.048600000000000004,0.0134,0.0,0.002,0.0,0.5956,0.0188,1.6079,0.1595,0.0
2020-10-10,0.5997,0.29989999999999994,0.5039,0.0742,0.0192,0.0,0.0051,0.0,0.621,0.0188,1.6543999999999999,0.1739,0.0
2020-10-11,0.5997,0.29989999999999994,0.5061,0.0921,0.0172,0.0,0.0051,0.0,0.6317,0.0313,1.6598,0.18159999999999998,0.0
2020-10-12,0.5079,0.24810000000000001,0.5336,0.0998,0.0192,0.0,0.0051,0.0,0.5842,0.0313,1.6705999999999999,0.2104,0.0
2020-10-13,0.6891,0.3343,0.5989,0.1075,0.0192,0.0,0.0051,0.0,0.652,0.025099999999999997,1.6724999999999999,0.23329999999999998,0.0
2020-10-14,0.7094,0.3407,0.6756999999999999,0.1177,0.0172,0.0,0.0040999999999999995,0.0,0.6584999999999999,0.025099999999999997,1.7151,0.2426,0.0
2020-10-15,0.7255,0.3524,0.7751,0.1177,0.0172,0.0,0.0040999999999999995,0.0,0.6751999999999999,0.025099999999999997,1.7193,0.25880000000000003,0.0
2020-10-16,0.7729999999999999,0.35119999999999996,0.7982999999999999,0.1241,0.022999999999999996,0.0,0.0040999999999999995,0.0,0.6738,0.025099999999999997,1.7196000000000002,0.27999999999999997,0.0
2020-10-17,0.7729999999999999,0.35119999999999996,0.8338,0.1331,0.021099999999999997,0.0,0.0061,0.0,0.6840999999999999,0.025099999999999997,1.7397,0.2986,0.0
2020-10-18,0.7729999999999999,0.35119999999999996,0.8425,0.1395,0.0192,0.0,0.008199999999999999,0.0,0.6904000000000001,0.0125,1.7413999999999998,0.3148,0.0
2020-10-19,0.8453,0.3784,0.8634999999999999,0.1408,0.0192,0.0,0.008199999999999999,0.0,0.6964,0.0125,1.7236,0.36310000000000003,0.047599999999999996
2020-10-20,0.856,0.391,0.9027,0.1382,0.0192,0.0,0.008199999999999999,0.0,0.7149,0.0188,1.6562999999999999,0.386,0.047599999999999996
2020-10-21,0.9154,0.4081,0.9773,0.1241,0.0192,0.0664,0.008199999999999999,0.0,0.7290000000000001,0.0188,1.6763999999999997,0.42590000000000006,0.047599999999999996
2020-10-22,0.9297,0.44,1.0361,0.1241,0.021099999999999997,0.0664,0.008199999999999999,0.0,0.732,0.0188,1.6711000000000003,0.4632,0.047599999999999996
2020-10-23,0.9647,0.4602,1.0926,0.11,0.0172,0.0886,0.008199999999999999,0.0,0.7243,0.0188,1.6481,0.4726,0.047599999999999996
2020-10-24,0.9647,0.4602,1.1339,0.08699999999999998,0.0134,0.0886,0.008199999999999999,0.0,0.7358,0.0188,1.6379,0.5099,0.1189
2020-10-25,0.9647,0.4602,1.2115,0.0717,0.0153,0.0886,0.008199999999999999,0.0,0.7625000000000001,0.0063,1.6305000000000003,0.5404,0.1189
2020-10-26,1.2975999999999999,0.6189,1.2282,0.06780000000000001,0.0153,0.0886,0.0092,0.0,0.8202,0.0063,1.6263999999999998,0.5455,0.16649999999999998
2020-10-27,1.1757,0.5543999999999999,1.271,0.064,0.0153,0.0886,0.0102,0.0,0.7709,0.0063,1.6437000000000002,0.5659000000000001,0.16649999999999998
2020-10-28,1.2135,0.5795,1.2875999999999999,0.0576,0.0153,0.0886,0.0102,0.0,0.7786,0.0063,1.6117,0.6015,0.16649999999999998
2020-10-29,1.2662,0.5974,1.3021,0.06269999999999999,0.0134,0.1107,0.0102,0.0,0.7889,0.0063,1.6189,0.6431000000000001,0.19019999999999998
2020-10-30,1.3318,0.6201,1.5958,0.0576,0.007700000000000001,0.1107,0.011200000000000002,0.0,0.8012999999999999,0.0063,1.625,0.6753,0.19019999999999998
2020-10-31,1.4632,0.6885,1.7872000000000001,0.048600000000000004,0.007700000000000001,0.1107,0.014299999999999998,0.0,0.8156,0.0063,1.6,0.711,0.19019999999999998
2020-11-01,1.5819,0.764,1.9808000000000001,0.04349999999999999,0.007700000000000001,0.1107,0.014299999999999998,0.0,0.8371999999999999,0.0063,1.5849000000000002,0.7534,0.19019999999999998
2020-11-02,1.5127000000000002,0.7409000000000001,2.0975,0.039700000000000006,0.007700000000000001,0.1107,0.0163,0.0,0.8537999999999999,0.0063,1.5848,0.7602,0.1427
2020-11-03,1.5686,0.7666,2.0924,0.039700000000000006,0.007700000000000001,0.1107,0.0174,0.0,0.8693000000000001,0.0,1.5946,0.7924,0.1427
2020-11-04,1.5932,0.7921999999999999,2.2657,0.035800000000000005,0.0096,0.0443,0.021400000000000002,0.0,0.8826999999999999,0.0,1.5896000000000001,0.7736999999999999,0.1427
2020-11-05,1.678,0.8215000000000001,2.468,0.0346,0.011499999999999998,0.0443,0.022500000000000003,0.0,0.8934000000000001,0.0,1.6018000000000001,0.8297,0.1427
2020-11-06,1.7180000000000002,0.8926000000000001,2.5260000000000002,0.0333,0.011499999999999998,0.022099999999999998,0.0245,0.025400000000000002,0.9054000000000001,0.0125,1.6284,0.8756,0.1427
2020-11-07,1.9259000000000002,1.0028000000000001,2.6108,0.0346,0.0134,0.022099999999999998,0.0255,0.025400000000000002,0.9158000000000001,0.0125,1.6547,0.9068999999999999,0.0713
2020-11-08,2.0902999999999996,1.1069,2.8138,0.0333,0.0134,0.022099999999999998,0.028599999999999997,0.050800000000000005,0.9353,0.0125,1.7151,0.9909000000000001,0.0713
2020-11-09,1.9058,1.0379,3.0060000000000002,0.0307,0.011499999999999998,0.022099999999999998,0.028599999999999997,0.050800000000000005,0.9618000000000001,0.0125,1.7572,1.1062999999999998,0.023799999999999998
2020-11-10,1.9716,1.0977999999999999,3.1510000000000002,0.0269,0.011499999999999998,0.022099999999999998,0.0306,0.050800000000000005,0.9999,0.0188,1.7804,1.1649,0.023799999999999998
2020-11-11,2.0308,1.1459000000000001,3.3402,0.022999999999999996,0.0134,0.0443,0.0327,0.07619999999999999,1.0399999999999998,0.025099999999999997,1.8327,1.203,0.023799999999999998
2020-11-12,2.1174000000000004,1.2159,3.5439,0.0192,0.0134,0.022099999999999998,0.0327,0.07619999999999999,1.0835000000000001,0.025099999999999997,1.8718000000000001,1.2276,0.023799999999999998
2020-11-13,2.1819,1.2829,3.5106,0.020499999999999997,0.0153,0.1107,0.0327,0.10160000000000001,1.1175,0.025099999999999997,1.8943,1.2276,0.023799999999999998
2020-11-14,2.2824999999999998,1.3416,3.4294,0.0269,0.0192,0.1107,0.0337,0.10160000000000001,1.1559000000000001,0.025099999999999997,1.9391,1.4219,0.023799999999999998
2020-11-15,2.3879,1.3940000000000001,3.5620000000000003,0.0294,0.022999999999999996,0.1107,0.0337,0.45740000000000003,1.1743000000000001,0.025099999999999997,1.9678,1.5127000000000002,0.023799999999999998
2020-11-16,2.4485,1.4459,3.6715,0.039700000000000006,0.022999999999999996,0.1107,0.0337,0.6607,1.2109,0.025099999999999997,1.9889000000000001,1.6035,0.023799999999999998
2020-11-17,2.4943999999999997,1.5271,3.7925999999999997,0.044800000000000006,0.0268,0.1107,0.0378,1.5247,1.2244000000000002,0.025099999999999997,2.0018000000000002,1.7384,0.047599999999999996
2020-11-18,2.543,1.6098,3.8106999999999998,0.052500000000000005,0.0287,0.1107,0.0368,1.7788,1.2535999999999998,0.025099999999999997,2.0193,1.8197999999999999,0.047599999999999996
2020-11-19,2.6116000000000006,1.6314,3.8463,0.055,0.0268,0.1107,0.0368,1.8803999999999998,1.268,0.025099999999999997,2.0274,1.7944,0.0713
2020-11-20,2.735,1.6172,3.9876,0.0653,0.0326,0.1107,0.039799999999999995,2.1091,1.2961,0.0125,2.0421000000000005,1.8503999999999998,0.1427
2020-11-21,2.8293,1.6456000000000002,4.071,0.0909,0.0383,0.1107,0.043899999999999995,2.7444,1.3271000000000002,0.0125,2.0368,2.1202,0.1427
2020-11-22,3.0231999999999997,1.6631,3.9252999999999996,0.09730000000000001,0.0421,0.1107,0.0521,3.2526,1.341,0.0125,2.0084999999999997,2.1854999999999998,0.214
2020-11-23,3.2251,1.6887,4.0543000000000005,0.1152,0.04599999999999999,0.1107,0.06230000000000001,3.3543000000000003,1.3646,0.0188,2.0079,2.2237,0.3567
2020-11-24,3.3160000000000003,1.7694999999999999,4.1181,0.1216,0.049800000000000004,0.1107,0.097,3.6084,1.3388999999999998,0.0125,2.0035000000000003,2.2644,0.3567
2020-11-25,3.4501,1.8090000000000002,4.0594,0.12539999999999998,0.049800000000000004,0.0886,0.11130000000000001,3.8625000000000003,1.3353,0.0125,1.9710999999999999,2.3085,0.3805
2020-11-26,3.4992,1.8659,3.992,0.1395,0.0555,0.0886,0.12560000000000002,3.8625000000000003,1.3287000000000002,0.0125,1.9825999999999997,2.4816000000000003,0.3567
2020-11-27,3.5716,1.923,3.9267,0.15230000000000002,0.0613,0.0,0.1327,3.9387,1.3598,0.0125,1.9789,2.6962,0.428
2020-11-28,3.7310000000000003,1.9416,4.1073,0.1497,0.0613,0.0,0.1409,4.065799999999999,1.3761999999999999,0.025099999999999997,1.9825999999999997,2.6029,0.4994
2020-11-29,3.8705000000000003,2.0094000000000003,4.0137,0.1638,0.06509999999999999,0.0,0.14909999999999998,4.0404,1.4074,0.025099999999999997,2.0040999999999998,2.7470999999999997,0.4994
2020-11-30,4.0680000000000005,1.9997,3.9775,0.1612,0.067,0.0,0.1624,3.9387,1.425,0.025099999999999997,2.0175,2.8693,0.5469
2020-12-01,4.1887,1.9879,3.9869,0.16510000000000002,0.06509999999999999,0.0,0.1675,3.1001,1.4561000000000002,0.025099999999999997,2.0402000000000005,2.8193,0.5232
2020-12-02,4.4047,2.0021,3.8985,0.1612,0.0632,0.0,0.1818,3.1256,1.4768999999999999,0.025099999999999997,2.0793,2.9092000000000002,0.5707000000000001
2020-12-03,4.5741000000000005,2.0326,3.8202,0.1638,0.0613,0.0,0.192,3.1510000000000002,1.5185,0.0313,2.11,3.0475,0.5707000000000001
2020-12-04,4.7263,2.0704000000000002,3.7339,0.1625,0.0613,0.0,0.2022,3.1001,1.5431,0.0313,2.12,3.1577999999999995,0.5232
2020-12-05,4.8491,2.0576,3.7114,0.13560000000000003,0.05940000000000001,0.0,0.2001,2.6682,1.5614999999999999,0.0501,2.2182,2.9625999999999997,0.5945
2020-12-06,4.9061,2.077,3.8151,0.1331,0.0613,0.0,0.193,2.1853,1.5880000000000003,0.0752,2.2807999999999997,3.1094,0.5232
2020-12-07,4.9481,2.0873,3.657,0.1164,0.0575,0.0,0.18989999999999999,2.1599000000000004,1.6108000000000002,0.09400000000000001,2.3289999999999997,3.1416,0.3805
2020-12-08,5.0865,2.0145,3.4932000000000003,0.1164,0.0555,0.0,0.1593,1.9312,1.656,0.09400000000000001,2.3803,3.1500999999999997,0.4756
2020-12-09,5.130599999999999,1.9913999999999998,3.4424,0.1139,0.0555,0.0,0.14909999999999998,1.8803999999999998,1.6911,0.08769999999999999,2.4535,3.2672000000000003,0.4518
2020-12-10,5.2412,1.9594999999999998,3.3779,0.10369999999999999,0.051699999999999996,0.0,0.13890000000000002,1.8803999999999998,1.7254,0.08769999999999999,2.4976,3.2748,0.4518
2020-12-11,5.356799999999999,1.9257,3.4511000000000003,0.09849999999999999,0.04599999999999999,0.1107,0.13890000000000002,2.1853,1.7249,0.08769999999999999,2.5494,3.2087,0.3805
2020-12-12,5.3249,1.9156,3.3583,0.0947,0.0479,0.13290000000000002,0.1317,2.1091,1.7284,0.1065,2.5981,3.2739999999999996,0.3091
2020-12-13,5.3495,1.8536000000000001,3.2916000000000003,0.07930000000000001,0.04019999999999999,0.13290000000000002,0.1276,1.7788,1.7263000000000002,0.1065,2.668,3.1645999999999996,0.3091
2020-12-14,5.3844,1.8853,3.2184,0.07289999999999999,0.04019999999999999,0.13290000000000002,0.1174,1.9058,1.7393999999999998,0.1065,2.7015,3.1152999999999995,0.2854
2020-12-15,5.3921,1.8589,3.2104000000000004,0.0653,0.0383,0.155,0.1133,1.9312,1.778,0.1065,2.7673000000000005,3.1264,0.2854
2020-12-16,5.2982000000000005,1.8212,3.2206,0.06780000000000001,0.04599999999999999,0.155,0.1001,1.6517,1.8062,0.1065,2.8119,3.0627,0.2378
2020-12-17,5.2341999999999995,1.8173,3.1147,0.06780000000000001,0.051699999999999996,0.1771,0.095,1.5501,1.8475,0.1065,2.8568000000000002,3.0431999999999997,0.214
2020-12-18,5.1404,1.8004,3.1379,0.0576,0.0555,0.1993,0.0858,1.3468,1.8821,0.1065,2.9067000000000003,3.011,0.19019999999999998
2020-12-19,5.0212,1.8014,3.0502,0.0563,0.0632,0.1993,0.0807,1.1435,1.9159000000000002,0.09400000000000001,2.9076,3.0526,0.1189
2020-12-20,4.8968,1.7548,2.9385000000000003,0.051199999999999996,0.05940000000000001,0.1993,0.0786,1.0927,1.9425,0.06889999999999999,2.9606,2.8973000000000004,0.1189
2020-12-21,4.784800000000001,1.7318000000000002,2.8232,0.053700000000000005,0.05940000000000001,0.1993,0.0725,1.0927,1.9559999999999997,0.043899999999999995,3.0225,2.8405,0.1189
2020-12-22,4.6251999999999995,1.7078999999999998,2.758,0.0499,0.05940000000000001,0.1993,0.0725,1.0673,1.9916999999999998,0.043899999999999995,3.0947,2.8379000000000003,0.023799999999999998
2020-12-23,4.5892,1.6881000000000002,2.7014,0.055,0.05940000000000001,0.1993,0.0705,0.8894,2.0268,0.043899999999999995,3.1552999999999995,2.7166000000000006,0.023799999999999998
2020-12-24,4.4628,1.6607,2.6658999999999997,0.052500000000000005,0.0575,0.1993,0.0735,0.9148000000000001,2.0583000000000005,0.0626,3.2144,2.5724000000000005,0.047599999999999996
2020-12-25,4.3391,1.617,2.3433,0.04349999999999999,0.0555,0.0886,0.0643,0.5082,2.0793999999999997,0.0626,3.0145999999999997,2.5537,0.047599999999999996
2020-12-26,4.1862,1.5683,2.0837,0.044800000000000006,0.049800000000000004,0.0664,0.057199999999999994,0.45740000000000003,2.0977,0.0313,3.3171,2.4332,0.047599999999999996
2020-12-27,3.9017,1.5168,2.2635,0.044800000000000006,0.0555,0.0664,0.0511,0.45740000000000003,2.1199,0.0313,3.3518000000000003,2.4129,0.047599999999999996
2020-12-28,3.6824000000000003,1.4549999999999998,2.1664,0.044800000000000006,0.0575,0.0664,0.0592,0.2541,2.1199,0.0313,3.4282,2.2661000000000002,0.023799999999999998
2020-12-29,3.5763000000000003,1.4282,2.0663,0.0461,0.05940000000000001,0.0443,0.055099999999999996,0.20329999999999998,2.1387,0.043899999999999995,3.5028,2.1982,0.023799999999999998
2020-12-30,3.5802,1.3981,1.9481,0.0371,0.049800000000000004,0.0443,0.0541,0.20329999999999998,2.1919,0.043899999999999995,3.5744000000000002,2.1779,0.023799999999999998
2020-12-31,3.4962999999999997,1.4014,1.9234999999999998,0.0333,0.0441,0.022099999999999998,0.0511,0.17789999999999997,2.2527000000000004,0.0376,3.6868,2.1371,0.023799999999999998
2021-01-01,3.4904,1.3899000000000001,1.6697000000000002,0.035800000000000005,0.0345,0.0,0.05620000000000001,0.17789999999999997,2.2654,0.0376,3.8075,2.1711,0.1189
2021-01-02,3.3956,1.3812,1.7371999999999999,0.0473,0.0192,0.0,0.057199999999999994,0.17789999999999997,2.3336000000000006,0.0313,3.8015,2.1354,0.1189
